product_id,category,supplier_id,unit_cost,holding_rate_annual,order_cost,lead_time_mean_days,lead_time_std_days,service_level_target,avg_monthly_demand,std_monthly_demand,total_demand,max_monthly_demand,min_monthly_demand,demand_cv,on_time_delivery_rate,lead_time_variability,avg_daily_demand,std_daily_demand,eoq,z_score,safety_stock,reorder_point,current_stock,stock_status,overstock_qty,annual_holding_cost,excess_holding_cost,annual_spend,cumulative_spend_pct,abc_class,xyz_class,abc_xyz
SKU-0222,Packaging,SUP_007,66.72,0.2763115111589174,295.99,36.0,4.338489330601846,0.99,60.583333333333336,11.853880915279316,1454,82,40,0.19566240850529817,0.7277648505617856,1.7860320945397483,2.0194444444444444,2.164212657092822,154.0,2.3263478740408408,30.0,103.0,355.0,Overstock,201.0,6544.603928705653,3705.5363089291163,49179.12666666666,0.8585541820346198,B,X,BX
SKU-0028,Packaging,SUP_001,40.04,0.2180195618785857,172.38,13.0,2.7865395561737465,0.99,100.83333333333333,14.983082247094165,2420,130,75,0.14859255121085124,0.8419002694087007,7.907587662689092,3.361111111111111,2.735524042562889,220.0,2.3263478740408408,26.0,70.0,101.0,Optimal,0.0,881.6798290194757,0.0,49121.29444444445,0.8597278568084312,B,X,BX
SKU-0486,Finished Goods,SUP_009,73.85,0.26398022856356174,330.53,18.4,4.180260402722295,0.9,54.625,9.092818475373132,1311,68,39,0.16645891945763172,0.8823859327646801,3.2950352631741895,1.8208333333333333,1.660113930087199,150.0,1.2815515655446004,9.0,43.0,127.0,Overstock,0.0,2475.857364686217,0.0,49081.017708333326,0.8609005692340456,B,X,BX
SKU-0453,Components,SUP_008,35.1,0.18648535944829683,449.78,20.7,4.499917137153875,0.9,114.875,20.558109581506212,2757,152,79,0.17896069276610413,0.7427137844946728,6.8827027463360535,3.8291666666666666,3.7533801191513474,438.0,1.2815515655446004,23.0,102.0,248.0,Overstock,0.0,1623.3177569255342,0.0,49057.36875,0.8620727166056211,B,X,BX
SKU-0464,Packaging,SUP_018,121.88,0.18585509292439792,299.17,15.6,2.6267444676891296,0.95,32.916666666666664,6.933953428234684,790,45,18,0.21065174971852205,0.8098475389592672,3.0584038505506066,1.097222222222222,1.2659609017781384,103.0,1.6448536269514722,8.0,25.0,67.0,Overstock,0.0,1517.6852546169164,0.0,48811.24722222222,0.8632389832968987,B,X,BX
SKU-0011,Raw Materials,SUP_003,152.04,0.24954672066898623,273.41,39.5,7.937885226605772,0.9,25.833333333333332,7.221144475512998,620,43,16,0.2795281732456644,0.7368533854673663,6.417050023017703,0.861111111111111,1.3183945734140934,67.0,1.2815515655446004,11.0,45.0,133.0,Overstock,66.0,5046.164093598184,2504.1115050938356,47787.01666666666,0.864380777637046,B,Y,BY
SKU-0266,MRO,SUP_004,36.89,0.256930489364134,312.26,12.8,2.664716809825487,0.95,105.625,20.43614125918143,2535,147,65,0.19347826044195435,0.6695337803545037,7.670080852901598,3.5208333333333335,3.731111852005233,291.0,1.6448536269514722,23.0,68.0,210.0,Overstock,0.0,1990.4148080550096,0.0,47407.49270833334,0.8655135038591604,B,X,BX
SKU-0364,Packaging,SUP_003,9.25,0.21721670238375135,388.03,20.7,5.750989605111641,0.95,420.9166666666667,57.28184830229848,10102,522,335,0.13608833490944006,0.7368533854673663,6.417050023017703,14.030555555555557,10.458186816919293,1406.0,1.6448536269514722,83.0,373.0,476.0,Optimal,0.0,956.4051405956571,0.0,47370.66319444445,0.8666453500989398,B,X,BX
SKU-0140,Finished Goods,SUP_023,130.71,0.2794139361221168,248.15,19.4,4.806245824819077,0.95,29.0,5.500988053542509,696,42,16,0.18968924322560374,0.8517523927053816,1.5594346490296955,0.9666666666666667,1.0043384151638894,69.0,1.6448536269514722,7.0,26.0,48.0,Overstock,0.0,1753.0653883450507,0.0,46118.845,0.8677472861449257,B,X,BX
SKU-0372,Raw Materials,SUP_013,50.88,0.268692490020927,317.15,27.6,4.4923239813987745,0.95,73.91666666666667,14.340325224214123,1774,98,50,0.19400665466806027,0.8598776585888657,1.2301000859610869,2.463888888888889,2.618173202420801,204.0,1.6448536269514722,23.0,91.0,269.0,Overstock,65.0,3677.5188770192217,888.6198029972097,45757.37333333334,0.8688405854035182,B,X,BX
SKU-0002,Finished Goods,SUP_017,62.1,0.25978136488586345,442.73,10.0,2.407399559258102,0.95,59.708333333333336,10.828622164015815,1433,78,41,0.1813586405696996,0.6134590463911125,7.693623307693682,1.9902777777777778,1.9770268753106228,200.0,1.6448536269514722,11.0,31.0,75.0,Overstock,0.0,1209.9317069559092,0.0,45112.631250000006,0.8699184795811292,B,X,BX
SKU-0027,Raw Materials,SUP_022,33.14,0.21412478276261565,162.3,43.2,9.718912220604471,0.9,110.58333333333333,16.813340114239683,2654,145,75,0.15204226177157212,0.8135422589113263,7.290769857226075,3.686111111111111,3.069681882525187,248.0,1.2815515655446004,27.0,186.0,290.0,Overstock,42.0,2057.867637218394,298.03600263162946,44587.568611111106,0.8709838282266873,B,X,BX
SKU-0129,Raw Materials,SUP_006,41.09,0.23190597909082705,192.54,25.4,4.746768860553577,0.9,88.41666666666667,18.745240941930156,2122,117,60,0.21201026513021853,0.8762579648400775,7.498307156614985,2.9472222222222224,3.422397103254845,208.0,1.2815515655446004,23.0,98.0,187.0,Overstock,0.0,1781.9261193174696,0.0,44201.99680555556,0.8720399642505751,B,X,BX
SKU-0475,Packaging,SUP_005,63.86,0.20206119527112112,484.89,32.9,7.730093868261561,0.99,55.958333333333336,9.167424211122045,1343,73,40,0.16382589803941106,0.8365810040895567,5.360948873210735,1.8652777777777778,1.6737350115501821,226.0,2.3263478740408408,23.0,84.0,64.0,Low Stock,0.0,825.8321875208828,0.0,43477.57319444445,0.8730787913308055,B,X,BX
SKU-0138,MRO,SUP_015,101.03,0.2133001913058198,344.43,17.7,2.475416991092475,0.95,34.916666666666664,8.870648555607502,838,51,19,0.25405198727276856,0.8736899660524917,5.95343633063465,1.1638888888888888,1.6195514378689497,117.0,1.6448536269514722,11.0,32.0,11.0,Critical Understock,0.0,237.0469016038967,0.0,42919.50847222222,0.8741042843469801,B,Y,BY
SKU-0392,Components,SUP_002,81.78,0.19317287734545618,204.43,16.3,2.252420667333558,0.95,42.958333333333336,8.951459277034433,1031,67,26,0.2083753856923631,0.8140031365415316,1.1432298333284872,1.4319444444444445,1.6343053895402149,116.0,1.6448536269514722,11.0,34.0,112.0,Overstock,0.0,1769.3399258428776,0.0,42743.11208333334,0.875125562653543,B,X,BX
SKU-0195,Components,SUP_014,27.14,0.26779743204450696,81.34,20.8,3.1625842476185544,0.9,128.41666666666666,23.686203407976933,3082,177,93,0.18444804730416822,0.8732840594429538,3.22385919463946,4.280555555555555,4.324489302734903,187.0,1.2815515655446004,25.0,114.0,34.0,Critical Understock,0.0,247.11275839338924,0.0,42403.61138888889,0.8761387291339567,B,X,BX
SKU-0365,Finished Goods,SUP_021,108.49,0.22320768829441962,81.95,35.2,7.594799551764062,0.9,32.083333333333336,7.07670192568032,770,43,17,0.2205725275536723,0.9429785781500624,2.1846627708382096,1.0694444444444444,1.2920230924784528,51.0,1.2815515655446004,10.0,48.0,54.0,Optimal,3.0,1307.6533135653256,72.64740630918476,42348.77013888889,0.8771505852704063,B,X,BX
SKU-0213,MRO,SUP_019,50.02,0.25648098009029957,349.24,21.2,5.466601676875467,0.9,69.08333333333333,13.041461196696003,1658,98,48,0.18877869042262008,0.6202328712213413,1.0680980170352514,2.3027777777777776,2.38103416008624,214.0,1.2815515655446004,14.0,63.0,219.0,Overstock,5.0,2809.590118681576,64.14589312058393,42042.50472222222,0.8781551236845178,B,X,BX
SKU-0307,Packaging,SUP_012,97.27,0.24372014768082806,70.54,36.7,10.14798949550903,0.99,35.5,7.983679003741483,852,49,19,0.224892366302577,0.8380010001009066,2.5724785822722063,1.1833333333333333,1.4576136940765272,51.0,2.3263478740408408,21.0,64.0,48.0,Low Stock,0.0,1137.9196207158789,0.0,42012.534166666665,0.8791589460001343,B,X,BX
SKU-0391,Finished Goods,SUP_023,10.81,0.1964814815729437,301.39,35.4,5.44814398502929,0.95,317.875,42.717792342403364,7629,385,250,0.13438550481290873,0.8517523927053816,1.5594346490296955,10.595833333333333,7.799166157585257,1048.0,1.6448536269514722,76.0,451.0,563.0,Optimal,0.0,1195.7921912973827,0.0,41807.449791666666,0.8801578681525905,B,X,BX
SKU-0082,Packaging,SUP_001,17.22,0.26398613028667206,342.94,8.1,0.9324454544435885,0.9,197.875,36.729697142420235,4749,266,146,0.18562070571027284,0.8419002694087007,7.907587662689092,6.595833333333333,6.705894551745534,603.0,1.2815515655446004,27.0,80.0,232.0,Overstock,0.0,1054.6351499404661,0.0,41456.791249999995,0.8811484118799818,B,X,BX
SKU-0456,Components,SUP_008,9.56,0.2360660094416171,492.81,8.1,2.0359028706510798,0.95,355.8333333333333,54.858447620784155,8540,456,279,0.15416893944951052,0.7427137844946728,6.8827027463360535,11.86111111111111,10.015736410539697,1375.0,1.6448536269514722,53.0,149.0,142.0,Optimal,0.0,320.4643291371841,0.0,41388.16111111111,0.8821373157999609,B,X,BX
SKU-0244,Components,SUP_017,47.78,0.1942249368687196,366.66,40.9,8.302154802290461,0.95,70.95833333333333,14.462783323042467,1703,95,48,0.20382078670171416,0.6134590463911125,7.693623307693682,2.3652777777777776,2.640530890113295,261.0,1.6448536269514722,28.0,125.0,270.0,Overstock,9.0,2505.618220568604,83.52060735228682,41249.73486111111,0.8831229122460735,B,X,BX
SKU-0338,MRO,SUP_015,109.39,0.18821716674764272,496.77,27.6,3.961524045684559,0.9,30.5,6.467309097029594,732,42,18,0.21204292121408505,0.8736899660524917,5.95343633063465,1.0166666666666666,1.1807636929338252,134.0,1.2815515655446004,8.0,36.0,36.0,Optimal,0.0,741.206731338887,0.0,40592.80583333333,0.8840928124236573,B,X,BX
SKU-0322,MRO,SUP_010,68.65,0.18712567277652586,98.61,44.2,7.739145327643865,0.9,48.375,8.520116859782371,1161,69,31,0.17612644671384747,0.7240251807097144,3.012142758255915,1.6125,1.5555533988942951,95.0,1.2815515655446004,13.0,84.0,155.0,Overstock,60.0,1991.1575025968177,770.7706461665101,40404.815625,0.8850582208758551,B,X,BX
SKU-0046,MRO,SUP_006,62.38,0.21516226872396343,471.57,17.0,4.030509202954465,0.9,52.958333333333336,10.381753084207372,1271,74,30,0.19603625021319976,0.8762579648400775,7.498307156614985,1.765277777777778,1.895440116889736,213.0,1.2815515655446004,10.0,40.0,16.0,Critical Understock,0.0,214.74915716801343,0.0,40193.080138888894,0.8860185702472292,B,X,BX
SKU-0096,Components,SUP_011,78.34,0.25368737449441825,142.2,17.9,2.9102084712848604,0.99,42.0,9.339025179554223,1008,64,25,0.22235774237033865,0.6111030907304672,3.412069847795618,1.4,1.705064918650194,86.0,2.3263478740408408,17.0,42.0,36.0,Low Stock,0.0,715.4592810441382,0.0,40031.74,0.8869750646540067,B,X,BX
SKU-0115,Packaging,SUP_010,65.94,0.27912559937021886,484.01,37.2,10.844402752223601,0.9,49.708333333333336,9.773429671115041,1193,69,32,0.19661551727306034,0.7240251807097144,3.012142758255915,1.6569444444444446,1.7843759650200015,178.0,1.2815515655446004,14.0,76.0,158.0,Overstock,0.0,2908.075639550613,0.0,39879.504583333335,0.8879279216389645,B,X,BX
SKU-0267,MRO,SUP_011,81.77,0.18110312644286472,497.95,10.6,2.5364311909165473,0.9,40.0,9.50057206515573,960,64,19,0.23751430162889325,0.6111030907304672,3.412069847795618,1.3333333333333333,1.734559209763078,181.0,1.2815515655446004,7.0,21.0,8.0,Critical Understock,0.0,118.47042119386438,0.0,39794.73333333333,0.8888787531504735,B,X,BX
SKU-0224,Components,SUP_012,121.55,0.276582216115322,489.56,25.9,5.4564627629038185,0.95,26.833333333333332,6.869381762364168,644,45,12,0.2560018048086025,0.8380010001009066,2.5724785822722063,0.8944444444444444,1.2541717824538157,98.0,1.6448536269514722,11.0,34.0,34.0,Optimal,0.0,1143.0313245397913,0.0,39682.698611111104,0.8898269077714659,B,Y,BY
SKU-0175,Packaging,SUP_015,77.95,0.21031283559453287,128.19,19.7,2.948631418448237,0.95,40.958333333333336,8.290797237936756,983,57,26,0.20242027844403065,0.8736899660524917,5.95343633063465,1.3652777777777778,1.513685555639829,88.0,1.6448536269514722,11.0,38.0,129.0,Overstock,41.0,2114.811233962605,672.1493069183474,38844.542013888895,0.8907550359809846,B,X,BX
SKU-0413,Finished Goods,SUP_004,172.81,0.2791809951349364,359.78,38.4,8.961387965227454,0.95,18.458333333333332,4.333681702830663,443,25,11,0.23478185297502466,0.6695337803545037,7.670080852901598,0.6152777777777777,0.7912184085625847,58.0,1.6448536269514722,8.0,32.0,74.0,Overstock,16.0,3570.1498149258587,771.9242843082937,38809.045763888884,0.8916823160643766,B,X,BX
SKU-0047,Components,SUP_017,90.01,0.19014208284492165,73.52,19.3,3.2132807665940284,0.9,35.25,7.349948239983379,846,56,26,0.20850916992860652,0.6134590463911125,7.693623307693682,1.175,1.3419108158447637,61.0,1.2815515655446004,8.0,31.0,88.0,Overstock,27.0,1506.092621164683,462.0965996755277,38603.03875,0.8926046739396274,B,X,BX
SKU-0460,Raw Materials,SUP_011,33.49,0.20698207201282143,223.48,36.2,5.277058348380533,0.95,94.66666666666667,13.16340998065625,2272,115,59,0.1390501054294674,0.6111030907304672,3.412069847795618,3.155555555555556,2.4032988600313567,273.0,1.6448536269514722,24.0,138.0,414.0,Overstock,141.0,2869.7774509676874,977.3879724310241,38573.03777777778,0.8935263149896258,B,X,BX
SKU-0259,Packaging,SUP_021,54.7,0.2686604215240467,316.95,36.4,5.345000540343713,0.95,56.708333333333336,6.962503089791942,1361,69,44,0.12277742406686745,0.9429785781500624,2.1846627708382096,1.890277777777778,1.2711733329928212,173.0,1.6448536269514722,13.0,82.0,222.0,Overstock,49.0,3262.4509627351085,720.0905278109024,37740.34097222223,0.8944280600811408,B,X,BX
SKU-0064,Components,SUP_014,10.71,0.2509046261722433,432.78,31.3,4.252822909396437,0.9,289.5,48.83601664488136,6948,387,216,0.16869090378197363,0.8732840594429538,3.22385919463946,9.65,8.916195978366426,1065.0,1.2815515655446004,64.0,366.0,122.0,Critical Understock,0.0,327.83700264917655,0.0,37723.2975,0.8953293979461437,B,X,BX
SKU-0250,Finished Goods,SUP_006,92.66,0.23094221281497898,185.57,7.6,1.1271359993865564,0.9,33.458333333333336,7.728992097329363,803,52,18,0.2310034997956472,0.8762579648400775,7.498307156614985,1.1152777777777778,1.4111144394954855,84.0,1.2815515655446004,5.0,13.0,17.0,Optimal,0.0,363.7847924704112,0.0,37719.69819444445,0.8962306498114966,B,X,BX
SKU-0054,Finished Goods,SUP_005,34.33,0.21113076991560037,139.14,32.1,4.487529532119584,0.9,87.125,12.759693672212343,2091,114,63,0.14645272507560794,0.8365810040895567,5.360948873210735,2.904166666666667,2.3295906837088762,202.0,1.2815515655446004,17.0,110.0,59.0,Low Stock,0.0,427.63904054095104,0.0,36390.51520833334,0.8971001429750843,B,X,BX
SKU-0426,Packaging,SUP_001,48.57,0.2560990760028094,234.33,5.0,1.4988926120332908,0.99,61.0,12.707409683706793,1464,79,37,0.20831819153617692,0.8419002694087007,7.907587662689092,2.033333333333333,2.3200449770752662,167.0,2.3263478740408408,14.0,24.0,18.0,Low Stock,0.0,223.89717818621614,0.0,36047.034999999996,0.8979614292284025,B,X,BX
SKU-0336,Raw Materials,SUP_009,65.21,0.20650464283250042,272.1,31.7,7.663574254152838,0.9,45.083333333333336,8.890232386392269,1082,62,28,0.1971955427665568,0.8823859327646801,3.2950352631741895,1.5027777777777778,1.6231269398300099,149.0,1.2815515655446004,12.0,60.0,49.0,Low Stock,0.0,659.8422201962602,0.0,35768.59069444444,0.8988160625003399,B,X,BX
SKU-0339,Components,SUP_024,23.75,0.2767860034845031,109.17,35.9,8.340893190710968,0.95,123.66666666666667,18.26059351068083,2968,151,88,0.14765978580065361,0.756799182016661,4.544486498706474,4.122222222222223,3.333912993077448,224.0,1.6448536269514722,33.0,181.0,488.0,Overstock,264.0,3207.949780385391,1735.4482418478344,35734.51388888889,0.8996698815615057,B,X,BX
SKU-0288,Packaging,SUP_006,17.62,0.19500486646939844,323.19,10.4,2.6889368762314505,0.95,164.91666666666666,30.531404597015623,3958,207,106,0.18513231690964502,0.8762579648400775,7.498307156614985,5.497222222222222,5.574246336700794,614.0,1.6448536269514722,32.0,89.0,124.0,Optimal,0.0,426.06223265165926,0.0,35354.28527777777,0.9005146156680873,B,X,BX
SKU-0438,Finished Goods,SUP_005,145.54,0.22486106309545426,277.45,14.0,3.594467103010662,0.99,19.916666666666668,5.586604060387334,478,29,10,0.28049894863869457,0.8365810040895567,5.360948873210735,0.663888888888889,1.019969687908032,64.0,2.3263478740408408,9.0,18.0,51.0,Overstock,0.0,1669.0402352685328,0.0,35267.171944444446,0.9013572683408845,B,Y,BY
SKU-0340,Raw Materials,SUP_006,32.12,0.20954447774774204,173.63,25.0,4.919946840898735,0.95,89.125,16.871154956469855,2139,115,63,0.18929767132083988,0.8762579648400775,7.498307156614985,2.970833333333333,3.080237380274543,237.0,1.6448536269514722,26.0,100.0,130.0,Optimal,0.0,874.9739212834717,0.0,34829.455833333326,0.9021894624872215,B,X,BX
SKU-0233,Packaging,SUP_009,76.23,0.24502010923981535,459.85,16.7,3.7092261617515176,0.99,37.541666666666664,8.11857326653261,901,52,23,0.21625500377001405,0.8823859327646801,3.2950352631741895,1.2513888888888889,1.4822419042794375,150.0,2.3263478740408408,14.0,35.0,46.0,Optimal,0.0,859.1826146581517,0.0,34818.581875,0.9030213968177142,B,X,BX
SKU-0188,Packaging,SUP_020,12.61,0.27921580148233127,262.08,29.3,3.2591918132559927,0.95,225.70833333333334,46.33852671342729,5417,328,164,0.2053026843496871,0.9168703213669384,2.745499258219079,7.523611111111111,8.460218787499953,639.0,1.6448536269514722,76.0,296.0,92.0,Critical Understock,0.0,323.92383561568215,0.0,34628.548680555556,0.9038487906089352,B,X,BX
SKU-0376,Components,SUP_008,122.34,0.26613699963634363,325.66,12.7,3.5759098252641768,0.95,23.208333333333332,6.093326118665059,557,36,11,0.2625490607683329,0.7427137844946728,6.8827027463360535,0.773611111111111,1.1124840551427513,75.0,1.6448536269514722,7.0,17.0,25.0,Optimal,0.0,813.9800133877569,0.0,34544.90791666666,0.9046741859378651,B,Y,BY
SKU-0374,MRO,SUP_025,75.02,0.20859067892391603,336.24,31.3,4.475353107847838,0.95,37.541666666666664,10.325060971150291,901,58,22,0.2750293710406293,0.9567193828587935,3.7132271929890828,1.2513888888888889,1.8850896005050706,140.0,1.6448536269514722,17.0,56.0,174.0,Overstock,34.0,2722.834255519759,532.048072917654,34265.90597222222,0.9054929149615246,B,Y,BY
SKU-0360,Packaging,SUP_011,29.86,0.19280957463662,255.31,44.7,12.589562688980886,0.99,93.91666666666667,17.842101325520627,2254,130,69,0.1899780087899268,0.6111030907304672,3.412069847795618,3.1305555555555555,3.257507123093491,318.0,2.3263478740408408,51.0,191.0,388.0,Overstock,70.0,2233.8300326759954,403.0105729054631,34119.61194444445,0.9063081485233502,B,X,BX
SKU-0209,Raw Materials,SUP_013,21.16,0.26620144822726227,472.24,5.8,1.2012424252604201,0.95,130.625,16.53142593602442,3135,164,107,0.12655637080210083,0.8598776585888657,1.2301000859610869,4.354166666666667,3.0182116309621767,516.0,1.6448536269514722,12.0,37.0,53.0,Optimal,0.0,298.53960015791006,0.0,33628.97083333334,0.9071116590004807,B,X,BX
SKU-0496,Components,SUP_022,50.74,0.20730708099728123,459.25,36.4,8.078597255111044,0.9,53.875,11.287979370147234,1293,76,37,0.20952165884264007,0.8135422589113263,7.290769857226075,1.7958333333333334,2.060893643227532,239.0,1.2815515655446004,16.0,81.0,57.0,Low Stock,0.0,599.5693935187169,0.0,33259.012916666674,0.9079063299248455,B,X,BX
SKU-0282,Components,SUP_004,40.84,0.19097361986775035,192.63,33.3,5.939783425432253,0.95,66.625,12.710189339403177,1599,95,44,0.19077207263644544,0.6695337803545037,7.670080852901598,2.220833333333333,2.3205524704509353,200.0,1.6448536269514722,23.0,97.0,128.0,Optimal,0.0,998.3184173310624,0.0,33105.074166666665,0.9086973227289646,B,X,BX
SKU-0449,Components,SUP_005,23.01,0.18929906398231322,455.04,41.1,9.202505364298412,0.9,117.58333333333333,20.963563974018196,2822,155,85,0.17828686583148007,0.8365810040895567,5.360948873210735,3.9194444444444443,3.82740562475747,547.0,1.2815515655446004,32.0,193.0,428.0,Overstock,0.0,1864.270185835736,0.0,32918.042083333334,0.9094838467005625,B,X,BX
SKU-0427,Components,SUP_022,51.89,0.1835311354940239,190.05,21.7,3.587614342508453,0.9,52.041666666666664,7.433643653755167,1249,64,34,0.1428402303363683,0.8135422589113263,7.290769857226075,1.734722222222222,1.3571914378722758,159.0,1.2815515655446004,9.0,47.0,33.0,Low Stock,0.0,314.2732104859017,0.0,32855.37868055556,0.9102688734303651,B,X,BX
SKU-0417,Components,SUP_005,48.84,0.2004035634628899,114.17,31.2,5.149813458577307,0.95,54.958333333333336,11.468213790134534,1319,86,40,0.20867106214043124,0.8365810040895567,5.360948873210735,1.8319444444444446,2.093799795716167,125.0,1.6448536269514722,19.0,76.0,217.0,Overstock,92.0,2123.933078577477,900.4693236365339,32657.34083333334,0.9110491683625193,B,X,BX
SKU-0023,Components,SUP_005,9.77,0.2663333649571825,176.98,21.3,5.842223785653039,0.95,274.375,40.537489358349035,6585,340,208,0.1477448359302015,0.8365810040895567,5.360948873210735,9.145833333333334,7.4010991153977965,674.0,1.6448536269514722,58.0,253.0,845.0,Overstock,171.0,2198.7550444087638,444.9551628330161,32614.498958333334,0.9118284396565848,B,X,BX
SKU-0121,Finished Goods,SUP_024,68.65,0.18794193689889865,335.56,24.9,2.9974276423472253,0.95,39.041666666666664,9.110334154453234,937,54,24,0.2333490071578203,0.756799182016661,4.544486498706474,1.3013888888888887,1.6633118409345968,157.0,1.6448536269514722,14.0,46.0,112.0,Overstock,0.0,1445.047964428252,0.0,32609.22673611111,0.9126075849793319,B,X,BX
SKU-0258,MRO,SUP_001,59.98,0.19307103767401995,350.51,42.7,7.609420702347984,0.9,44.541666666666664,12.423607144978208,1069,77,19,0.2789210210285098,0.8419002694087007,7.907587662689092,1.484722222222222,2.268229959628973,181.0,1.2815515655446004,19.0,82.0,45.0,Low Stock,0.0,521.1180377859472,0.0,32504.578194444442,0.9133842298925345,B,Y,BY
SKU-0468,Finished Goods,SUP_008,53.74,0.25886149646724066,248.2,35.4,10.486314787704984,0.9,48.375,10.12020149309635,1161,73,33,0.2092031316402346,0.7427137844946728,6.8827027463360535,1.6125,1.8476875480887778,145.0,1.2815515655446004,14.0,71.0,83.0,Optimal,0.0,1154.6309960724097,0.0,31629.34875,0.9141399625978677,B,X,BX
SKU-0347,Packaging,SUP_014,51.76,0.25746337806377884,189.22,13.9,3.0127237738931916,0.95,50.083333333333336,10.49603099588919,1202,70,28,0.20957133436051628,0.8732840594429538,3.22385919463946,1.6694444444444445,1.9163043135739743,132.0,1.6448536269514722,12.0,35.0,92.0,Overstock,0.0,1226.0200092694697,0.0,31539.812222222223,0.9148935559710601,B,X,BX
SKU-0492,Packaging,SUP_005,24.46,0.2134511288741932,264.0,42.9,11.474609544427892,0.95,104.54166666666667,21.95247666856881,2509,152,70,0.2099878198667403,0.8365810040895567,5.360948873210735,3.4847222222222225,4.007955554826999,359.0,1.6448536269514722,44.0,193.0,272.0,Optimal,0.0,1420.1159745354723,0.0,31111.251527777782,0.9156369095718322,B,X,BX
SKU-0232,Packaging,SUP_003,32.79,0.24195879548978297,181.5,5.7,1.0707000854246778,0.9,77.58333333333333,13.285875686367955,1862,98,54,0.17124651797681575,0.7368533854673663,6.417050023017703,2.586111111111111,2.4256579365443867,208.0,1.2815515655446004,8.0,23.0,46.0,Overstock,0.0,364.95612958905923,0.0,30951.48291666666,0.9163764457571506,B,X,BX
SKU-0354,Raw Materials,SUP_003,32.23,0.27799703293588507,165.92,24.2,5.423093119651537,0.95,77.91666666666667,13.793245563985504,1870,104,54,0.17702561151639148,0.7368533854673663,6.417050023017703,2.5972222222222223,2.5182905788676426,187.0,1.6448536269514722,21.0,84.0,132.0,Overstock,0.0,1182.6994570411118,0.0,30553.59236111111,0.9171064749839681,B,X,BX
SKU-0387,Components,SUP_025,69.58,0.23450269188969386,268.7,28.3,4.3245908333664485,0.9,35.875,5.8332815732693275,861,46,26,0.16260018322701958,0.9567193828587935,3.7132271929890828,1.1958333333333333,1.0650066339862783,120.0,1.2815515655446004,7.0,41.0,32.0,Low Stock,0.0,522.1343136539167,0.0,30370.220416666663,0.9178321228314297,B,X,BX
SKU-0377,Finished Goods,SUP_008,37.99,0.26465143386902784,443.16,41.7,8.39887745380091,0.99,65.25,14.587815046335312,1566,99,42,0.2235680466871312,0.7427137844946728,6.8827027463360535,2.175,2.66335845519704,265.0,2.3263478740408408,41.0,132.0,451.0,Overstock,186.0,4534.40269568065,1870.0640829192926,30159.31125,0.9185527313416489,B,X,BX
SKU-0450,Raw Materials,SUP_020,52.23,0.23882022669483907,102.26,37.3,7.932929316316295,0.95,47.416666666666664,9.686012625415588,1138,66,30,0.20427443146746407,0.9168703213669384,2.745499258219079,1.5805555555555555,1.768415869073318,97.0,1.6448536269514722,18.0,77.0,130.0,Overstock,33.0,1621.5654572352878,411.6281545289577,30131.632083333327,0.9192726785024465,B,X,BX
SKU-0378,Raw Materials,SUP_007,103.56,0.27189265336395546,375.79,9.1,1.252015093083888,0.95,23.625,5.769579142213137,567,36,14,0.2442149901465878,0.7277648505617856,1.7860320945397483,0.7875,1.0533762145004806,88.0,1.6448536269514722,5.0,12.0,31.0,Overstock,0.0,872.8732986535081,0.0,29767.0275,0.919983914019817,B,X,BX
SKU-0315,Finished Goods,SUP_013,60.74,0.2537433768721486,176.31,44.2,12.175778005694292,0.9,40.125,9.13813081448327,963,60,26,0.22774157793104724,0.8598776585888657,1.2301000859610869,1.3375,1.6683867935085146,106.0,1.2815515655446004,14.0,73.0,180.0,Overstock,74.0,2774.227088018575,1140.5155806298587,29652.508749999997,0.9206924132947997,B,X,BX
SKU-0350,Packaging,SUP_011,16.69,0.18419512234316363,419.54,34.2,8.912534172191608,0.95,145.20833333333334,27.25240981233972,3485,190,105,0.18767800157708844,0.6111030907304672,3.412069847795618,4.840277777777778,4.975586533531199,694.0,1.6448536269514722,48.0,214.0,263.0,Optimal,0.0,808.5189636716465,0.0,29486.246180555558,0.92139693999158,B,X,BX
SKU-0418,Components,SUP_023,23.34,0.23550849493022863,450.54,11.1,3.1101331884328385,0.95,103.75,13.257483530640998,2490,128,78,0.12778297378931083,0.8517523927053816,1.5594346490296955,3.4583333333333335,2.4204742618284354,455.0,1.6448536269514722,13.0,51.0,58.0,Optimal,0.0,318.8125597569491,0.0,29461.8875,0.9221008846766439,B,X,BX
SKU-0458,Components,SUP_015,56.72,0.24764679372263623,482.51,33.4,8.065411960219956,0.95,42.625,9.244563619865414,1023,67,31,0.21688125794405663,0.8736899660524917,5.95343633063465,1.4208333333333334,1.6878186762973002,189.0,1.6448536269514722,16.0,63.0,163.0,Overstock,0.0,2289.583760811512,0.0,29415.228333333336,0.9228037145155396,B,X,BX
SKU-0442,Finished Goods,SUP_013,61.86,0.21915256981778294,63.93,21.9,3.206239629752591,0.95,38.75,8.0609094319168,930,59,24,0.20802346921075612,0.8598776585888657,1.2301000859610869,1.2916666666666667,1.4717139766223284,67.0,1.6448536269514722,11.0,39.0,38.0,Optimal,0.0,515.157562819266,0.0,29164.412500000002,0.9235005515112136,B,X,BX
