product_id,month,demand
SKU-0106,23,53
SKU-0106,24,69
SKU-0107,1,72
SKU-0107,2,86
SKU-0107,3,80
SKU-0107,4,74
SKU-0107,5,57
SKU-0107,6,58
SKU-0107,7,46
SKU-0107,8,44
SKU-0107,9,71
SKU-0107,10,70
SKU-0107,11,76
SKU-0107,12,73
SKU-0107,13,60
SKU-0107,14,90
SKU-0107,15,74
SKU-0107,16,69
SKU-0107,17,73
SKU-0107,18,54
SKU-0107,19,59
SKU-0107,20,65
SKU-0107,21,78
SKU-0107,22,56
SKU-0107,23,66
SKU-0107,24,78
SKU-0108,1,18
SKU-0108,2,14
SKU-0108,3,13
SKU-0108,4,9
SKU-0108,5,10
SKU-0108,6,5
SKU-0108,7,4
SKU-0108,8,5
SKU-0108,9,8
SKU-0108,10,18
SKU-0108,11,9
SKU-0108,12,10
SKU-0108,13,18
SKU-0108,14,15
SKU-0108,15,8
SKU-0108,16,21
SKU-0108,17,9
SKU-0108,18,14
SKU-0108,19,7
SKU-0108,20,13
SKU-0108,21,15
SKU-0108,22,7
SKU-0108,23,9
SKU-0108,24,10
SKU-0109,1,31
SKU-0109,2,36
SKU-0109,3,29
SKU-0109,4,36
SKU-0109,5,28
SKU-0109,6,15
SKU-0109,7,32
SKU-0109,8,22
SKU-0109,9,26
SKU-0109,10,25
SKU-0109,11,20
SKU-0109,12,20
SKU-0109,13,37
SKU-0109,14,31
SKU-0109,15,20
SKU-0109,16,28
SKU-0109,17,22
SKU-0109,18,17
SKU-0109,19,21
SKU-0109,20,20
SKU-0109,21,23
SKU-0109,22,19
SKU-0109,23,22
SKU-0109,24,30
SKU-0110,1,80
SKU-0110,2,70
SKU-0110,3,59
SKU-0110,4,54
SKU-0110,5,60
SKU-0110,6,62
SKU-0110,7,50
SKU-0110,8,50
SKU-0110,9,91
SKU-0110,10,67
SKU-0110,11,74
SKU-0110,12,70
SKU-0110,13,60
SKU-0110,14,69
SKU-0110,15,87
SKU-0110,16,83
SKU-0110,17,77
SKU-0110,18,76
SKU-0110,19,66
SKU-0110,20,57
SKU-0110,21,68
SKU-0110,22,82
SKU-0110,23,83
SKU-0110,24,86
SKU-0111,1,146
SKU-0111,2,135
SKU-0111,3,127
SKU-0111,4,112
SKU-0111,5,110
SKU-0111,6,119
SKU-0111,7,111
SKU-0111,8,113
SKU-0111,9,100
SKU-0111,10,144
SKU-0111,11,160
SKU-0111,12,156
SKU-0111,13,159
SKU-0111,14,148
SKU-0111,15,108
SKU-0111,16,129
SKU-0111,17,107
SKU-0111,18,102
SKU-0111,19,109
SKU-0111,20,113
SKU-0111,21,91
SKU-0111,22,138
SKU-0111,23,144
SKU-0111,24,118
SKU-0112,1,465
SKU-0112,2,432
SKU-0112,3,371
SKU-0112,4,320
SKU-0112,5,347
SKU-0112,6,385
SKU-0112,7,377
SKU-0112,8,314
SKU-0112,9,359
SKU-0112,10,421
SKU-0112,11,360
SKU-0112,12,424
SKU-0112,13,490
SKU-0112,14,383
SKU-0112,15,371
SKU-0112,16,494
SKU-0112,17,347
SKU-0112,18,403
SKU-0112,19,391
SKU-0112,20,442
SKU-0112,21,486
SKU-0112,22,337
SKU-0112,23,383
SKU-0112,24,371
SKU-0113,1,14
SKU-0113,2,10
SKU-0113,3,9
SKU-0113,4,14
SKU-0113,5,14
SKU-0113,6,11
SKU-0113,7,16
SKU-0113,8,7
SKU-0113,9,7
SKU-0113,10,13
SKU-0113,11,10
SKU-0113,12,17
SKU-0113,13,11
SKU-0113,14,18
SKU-0113,15,17
SKU-0113,16,15
SKU-0113,17,17
SKU-0113,18,12
SKU-0113,19,16
SKU-0113,20,8
SKU-0113,21,17
SKU-0113,22,15
SKU-0113,23,9
SKU-0113,24,16
SKU-0114,1,109
SKU-0114,2,118
SKU-0114,3,73
SKU-0114,4,76
SKU-0114,5,75
SKU-0114,6,94
SKU-0114,7,68
SKU-0114,8,94
SKU-0114,9,93
SKU-0114,10,119
SKU-0114,11,122
SKU-0114,12,99
SKU-0114,13,93
SKU-0114,14,75
SKU-0114,15,111
SKU-0114,16,107
SKU-0114,17,103
SKU-0114,18,114
SKU-0114,19,113
SKU-0114,20,73
SKU-0114,21,119
SKU-0114,22,84
SKU-0114,23,73
SKU-0114,24,107
SKU-0115,1,44
SKU-0115,2,43
SKU-0115,3,55
SKU-0115,4,63
SKU-0115,5,52
SKU-0115,6,55
SKU-0115,7,54
SKU-0115,8,38
SKU-0115,9,32
SKU-0115,10,40
SKU-0115,11,53
SKU-0115,12,32
SKU-0115,13,53
SKU-0115,14,47
SKU-0115,15,45
SKU-0115,16,62
SKU-0115,17,51
SKU-0115,18,61
SKU-0115,19,39
SKU-0115,20,43
SKU-0115,21,61
SKU-0115,22,69
SKU-0115,23,53
SKU-0115,24,48
SKU-0116,1,95
SKU-0116,2,92
SKU-0116,3,92
SKU-0116,4,94
SKU-0116,5,100
SKU-0116,6,72
SKU-0116,7,77
SKU-0116,8,98
SKU-0116,9,94
SKU-0116,10,83
SKU-0116,11,89
SKU-0116,12,93
SKU-0116,13,96
SKU-0116,14,99
SKU-0116,15,68
SKU-0116,16,99
SKU-0116,17,59
SKU-0116,18,79
SKU-0116,19,68
SKU-0116,20,80
SKU-0116,21,78
SKU-0116,22,86
SKU-0116,23,96
SKU-0116,24,91
SKU-0117,1,20
SKU-0117,2,12
SKU-0117,3,9
SKU-0117,4,15
SKU-0117,5,16
SKU-0117,6,20
SKU-0117,7,22
SKU-0117,8,8
SKU-0117,9,12
SKU-0117,10,14
SKU-0117,11,9
SKU-0117,12,13
SKU-0117,13,22
SKU-0117,14,19
SKU-0117,15,18
SKU-0117,16,21
SKU-0117,17,31
SKU-0117,18,13
SKU-0117,19,11
SKU-0117,20,13
SKU-0117,21,16
SKU-0117,22,8
SKU-0117,23,13
SKU-0117,24,22
SKU-0118,1,34
SKU-0118,2,41
SKU-0118,3,46
SKU-0118,4,25
SKU-0118,5,44
SKU-0118,6,37
SKU-0118,7,35
SKU-0118,8,26
SKU-0118,9,27
SKU-0118,10,46
SKU-0118,11,51
SKU-0118,12,47
SKU-0118,13,50
SKU-0118,14,54
SKU-0118,15,35
SKU-0118,16,41
SKU-0118,17,40
SKU-0118,18,23
SKU-0118,19,35
SKU-0118,20,28
SKU-0118,21,31
SKU-0118,22,45
SKU-0118,23,26
SKU-0118,24,40
SKU-0119,1,7
SKU-0119,2,6
SKU-0119,3,19
SKU-0119,4,7
SKU-0119,5,10
SKU-0119,6,5
SKU-0119,7,21
SKU-0119,8,10
SKU-0119,9,5
SKU-0119,10,5
SKU-0119,11,10
SKU-0119,12,15
SKU-0119,13,9
SKU-0119,14,15
SKU-0119,15,10
SKU-0119,16,15
SKU-0119,17,8
SKU-0119,18,9
SKU-0119,19,10
SKU-0119,20,3
SKU-0119,21,8
SKU-0119,22,10
SKU-0119,23,15
SKU-0119,24,14
SKU-0120,1,17
SKU-0120,2,18
SKU-0120,3,19
SKU-0120,4,14
SKU-0120,5,20
SKU-0120,6,13
SKU-0120,7,16
SKU-0120,8,14
SKU-0120,9,11
SKU-0120,10,14
SKU-0120,11,19
SKU-0120,12,12
SKU-0120,13,14
SKU-0120,14,20
SKU-0120,15,22
SKU-0120,16,21
SKU-0120,17,22
SKU-0120,18,24
SKU-0120,19,13
SKU-0120,20,18
SKU-0120,21,13
SKU-0120,22,15
SKU-0120,23,18
SKU-0120,24,20
SKU-0121,1,50
SKU-0121,2,49
SKU-0121,3,38
SKU-0121,4,46
SKU-0121,5,43
SKU-0121,6,30
SKU-0121,7,35
SKU-0121,8,27
SKU-0121,9,25
SKU-0121,10,35
SKU-0121,11,45
SKU-0121,12,52
SKU-0121,13,53
SKU-0121,14,40
SKU-0121,15,36
SKU-0121,16,46
SKU-0121,17,34
SKU-0121,18,44
SKU-0121,19,24
SKU-0121,20,34
SKU-0121,21,33
SKU-0121,22,37
SKU-0121,23,27
SKU-0121,24,54
SKU-0122,1,49
SKU-0122,2,38
SKU-0122,3,57
SKU-0122,4,31
SKU-0122,5,31
SKU-0122,6,43
SKU-0122,7,37
SKU-0122,8,47
SKU-0122,9,35
SKU-0122,10,28
SKU-0122,11,45
SKU-0122,12,62
SKU-0122,13,55
SKU-0122,14,63
SKU-0122,15,62
SKU-0122,16,28
SKU-0122,17,38
SKU-0122,18,58
SKU-0122,19,46
SKU-0122,20,43
SKU-0122,21,39
SKU-0122,22,31
SKU-0122,23,50
SKU-0122,24,56
SKU-0123,1,76
SKU-0123,2,53
SKU-0123,3,51
SKU-0123,4,53
SKU-0123,5,68
SKU-0123,6,51
SKU-0123,7,56
SKU-0123,8,63
SKU-0123,9,52
SKU-0123,10,57
SKU-0123,11,52
SKU-0123,12,56
SKU-0123,13,65
SKU-0123,14,90
SKU-0123,15,66
SKU-0123,16,55
SKU-0123,17,55
SKU-0123,18,49
SKU-0123,19,55
SKU-0123,20,60
SKU-0123,21,62
SKU-0123,22,65
SKU-0123,23,63
SKU-0123,24,59
SKU-0124,1,50
SKU-0124,2,42
SKU-0124,3,40
SKU-0124,4,45
SKU-0124,5,32
SKU-0124,6,36
SKU-0124,7,35
SKU-0124,8,32
SKU-0124,9,26
SKU-0124,10,39
SKU-0124,11,47
SKU-0124,12,37
SKU-0124,13,43
SKU-0124,14,56
SKU-0124,15,32
SKU-0124,16,32
SKU-0124,17,33
SKU-0124,18,34
SKU-0124,19,33
SKU-0124,20,23
SKU-0124,21,39
SKU-0124,22,27
SKU-0124,23,43
SKU-0124,24,46
SKU-0125,1,67
SKU-0125,2,76
SKU-0125,3,84
SKU-0125,4,78
SKU-0125,5,60
SKU-0125,6,66
SKU-0125,7,57
SKU-0125,8,60
SKU-0125,9,80
SKU-0125,10,68
SKU-0125,11,92
SKU-0125,12,82
SKU-0125,13,76
SKU-0125,14,60
SKU-0125,15,81
SKU-0125,16,65
SKU-0125,17,73
SKU-0125,18,61
SKU-0125,19,77
SKU-0125,20,52
SKU-0125,21,58
SKU-0125,22,68
SKU-0125,23,82
SKU-0125,24,61
SKU-0126,1,59
SKU-0126,2,56
SKU-0126,3,44
SKU-0126,4,62
SKU-0126,5,29
SKU-0126,6,62
SKU-0126,7,41
SKU-0126,8,59
SKU-0126,9,60
SKU-0126,10,46
SKU-0126,11,54
SKU-0126,12,53
SKU-0126,13,51
SKU-0126,14,61
SKU-0126,15,36
SKU-0126,16,57
SKU-0126,17,37
SKU-0126,18,47
SKU-0126,19,34
SKU-0126,20,48
SKU-0126,21,74
SKU-0126,22,55
SKU-0126,23,39
SKU-0126,24,61
SKU-0127,1,48
SKU-0127,2,42
SKU-0127,3,39
SKU-0127,4,37
SKU-0127,5,37
SKU-0127,6,21
SKU-0127,7,21
SKU-0127,8,27
SKU-0127,9,52
SKU-0127,10,40
SKU-0127,11,33
SKU-0127,12,50
SKU-0127,13,49
SKU-0127,14,36
SKU-0127,15,43
SKU-0127,16,26
SKU-0127,17,37
SKU-0127,18,31
SKU-0127,19,45
SKU-0127,20,34
SKU-0127,21,61
SKU-0127,22,44
SKU-0127,23,42
SKU-0127,24,48
SKU-0128,1,36
SKU-0128,2,32
SKU-0128,3,25
SKU-0128,4,26
SKU-0128,5,25
SKU-0128,6,18
SKU-0128,7,35
SKU-0128,8,33
SKU-0128,9,26
SKU-0128,10,29
SKU-0128,11,28
SKU-0128,12,50
SKU-0128,13,43
SKU-0128,14,34
SKU-0128,15,45
SKU-0128,16,41
SKU-0128,17,40
SKU-0128,18,20
SKU-0128,19,21
SKU-0128,20,43
SKU-0128,21,43
SKU-0128,22,27
SKU-0128,23,38
SKU-0128,24,39
SKU-0129,1,114
SKU-0129,2,103
SKU-0129,3,90
SKU-0129,4,68
SKU-0129,5,81
SKU-0129,6,74
SKU-0129,7,68
SKU-0129,8,60
SKU-0129,9,85
SKU-0129,10,85
SKU-0129,11,104
SKU-0129,12,104
SKU-0129,13,113
SKU-0129,14,111
SKU-0129,15,87
SKU-0129,16,68
SKU-0129,17,82
SKU-0129,18,60
SKU-0129,19,101
SKU-0129,20,109
SKU-0129,21,68
SKU-0129,22,68
SKU-0129,23,117
SKU-0129,24,102
SKU-0130,1,42
SKU-0130,2,29
SKU-0130,3,29
SKU-0130,4,38
SKU-0130,5,33
SKU-0130,6,25
SKU-0130,7,31
SKU-0130,8,28
SKU-0130,9,27
SKU-0130,10,46
SKU-0130,11,41
SKU-0130,12,23
SKU-0130,13,41
SKU-0130,14,35
SKU-0130,15,37
SKU-0130,16,43
SKU-0130,17,33
SKU-0130,18,25
SKU-0130,19,42
SKU-0130,20,23
SKU-0130,21,31
SKU-0130,22,28
SKU-0130,23,41
SKU-0130,24,33
SKU-0131,1,140
SKU-0131,2,136
SKU-0131,3,157
SKU-0131,4,147
SKU-0131,5,120
SKU-0131,6,126
SKU-0131,7,137
SKU-0131,8,119
SKU-0131,9,114
SKU-0131,10,130
SKU-0131,11,146
SKU-0131,12,143
SKU-0131,13,155
SKU-0131,14,117
SKU-0131,15,160
SKU-0131,16,118
SKU-0131,17,100
SKU-0131,18,112
SKU-0131,19,114
SKU-0131,20,123
SKU-0131,21,106
SKU-0131,22,151
SKU-0131,23,123
SKU-0131,24,166
SKU-0132,1,31
SKU-0132,2,30
SKU-0132,3,27
SKU-0132,4,29
SKU-0132,5,24
SKU-0132,6,16
SKU-0132,7,17
SKU-0132,8,27
SKU-0132,9,9
SKU-0132,10,24
SKU-0132,11,24
SKU-0132,12,20
SKU-0132,13,27
SKU-0132,14,28
SKU-0132,15,24
SKU-0132,16,24
SKU-0132,17,27
SKU-0132,18,15
SKU-0132,19,20
SKU-0132,20,11
SKU-0132,21,33
SKU-0132,22,36
SKU-0132,23,26
SKU-0132,24,20
SKU-0133,1,34
SKU-0133,2,17
SKU-0133,3,23
SKU-0133,4,18
SKU-0133,5,13
SKU-0133,6,20
SKU-0133,7,24
SKU-0133,8,23
SKU-0133,9,13
SKU-0133,10,21
SKU-0133,11,28
SKU-0133,12,19
SKU-0133,13,29
SKU-0133,14,30
SKU-0133,15,34
SKU-0133,16,21
SKU-0133,17,18
SKU-0133,18,12
SKU-0133,19,17
SKU-0133,20,13
SKU-0133,21,24
SKU-0133,22,24
SKU-0133,23,22
SKU-0133,24,17
SKU-0134,1,44
SKU-0134,2,39
SKU-0134,3,41
SKU-0134,4,36
SKU-0134,5,43
SKU-0134,6,31
SKU-0134,7,40
SKU-0134,8,29
SKU-0134,9,34
SKU-0134,10,32
SKU-0134,11,54
SKU-0134,12,46
SKU-0134,13,42
SKU-0134,14,43
SKU-0134,15,36
SKU-0134,16,31
SKU-0134,17,35
SKU-0134,18,31
SKU-0134,19,32
SKU-0134,20,19
SKU-0134,21,38
SKU-0134,22,39
SKU-0134,23,38
SKU-0134,24,38
SKU-0135,1,14
SKU-0135,2,19
SKU-0135,3,15
SKU-0135,4,22
SKU-0135,5,16
SKU-0135,6,12
SKU-0135,7,9
SKU-0135,8,14
SKU-0135,9,10
SKU-0135,10,14
SKU-0135,11,11
SKU-0135,12,14
SKU-0135,13,14
SKU-0135,14,17
SKU-0135,15,9
SKU-0135,16,21
SKU-0135,17,16
SKU-0135,18,11
SKU-0135,19,19
SKU-0135,20,15
SKU-0135,21,7
SKU-0135,22,13
SKU-0135,23,12
SKU-0135,24,9
SKU-0136,1,29
SKU-0136,2,27
SKU-0136,3,39
SKU-0136,4,34
SKU-0136,5,14
SKU-0136,6,25
SKU-0136,7,16
SKU-0136,8,29
SKU-0136,9,27
SKU-0136,10,21
SKU-0136,11,32
SKU-0136,12,41
SKU-0136,13,28
SKU-0136,14,30
SKU-0136,15,17
SKU-0136,16,27
SKU-0136,17,21
SKU-0136,18,17
SKU-0136,19,22
SKU-0136,20,23
SKU-0136,21,22
SKU-0136,22,37
SKU-0136,23,20
SKU-0136,24,24
SKU-0137,1,56
SKU-0137,2,30
SKU-0137,3,39
SKU-0137,4,42
SKU-0137,5,33
SKU-0137,6,38
SKU-0137,7,36
SKU-0137,8,25
SKU-0137,9,42
SKU-0137,10,33
SKU-0137,11,38
SKU-0137,12,36
SKU-0137,13,51
SKU-0137,14,32
SKU-0137,15,37
SKU-0137,16,33
SKU-0137,17,33
SKU-0137,18,33
SKU-0137,19,35
SKU-0137,20,26
SKU-0137,21,54
SKU-0137,22,37
SKU-0137,23,46
SKU-0137,24,46
SKU-0138,1,37
SKU-0138,2,47
SKU-0138,3,41
SKU-0138,4,24
SKU-0138,5,42
SKU-0138,6,35
SKU-0138,7,30
SKU-0138,8,43
SKU-0138,9,37
SKU-0138,10,45
SKU-0138,11,42
SKU-0138,12,40
SKU-0138,13,41
SKU-0138,14,39
SKU-0138,15,29
SKU-0138,16,23
SKU-0138,17,34
SKU-0138,18,34
SKU-0138,19,35
SKU-0138,20,22
SKU-0138,21,20
SKU-0138,22,19
SKU-0138,23,51
SKU-0138,24,28
SKU-0139,1,75
SKU-0139,2,80
SKU-0139,3,46
SKU-0139,4,51
SKU-0139,5,50
SKU-0139,6,59
SKU-0139,7,60
SKU-0139,8,55
SKU-0139,9,47
SKU-0139,10,51
SKU-0139,11,89
SKU-0139,12,59
SKU-0139,13,65
SKU-0139,14,73
SKU-0139,15,85
SKU-0139,16,38
SKU-0139,17,55
SKU-0139,18,43
SKU-0139,19,54
SKU-0139,20,65
SKU-0139,21,72
SKU-0139,22,64
SKU-0139,23,47
SKU-0139,24,77
SKU-0140,1,29
SKU-0140,2,33
SKU-0140,3,27
SKU-0140,4,33
SKU-0140,5,20
SKU-0140,6,32
SKU-0140,7,22
SKU-0140,8,28
SKU-0140,9,23
SKU-0140,10,35
SKU-0140,11,42
SKU-0140,12,29
SKU-0140,13,28
SKU-0140,14,34
SKU-0140,15,32
SKU-0140,16,29
SKU-0140,17,16
SKU-0140,18,34
SKU-0140,19,29
SKU-0140,20,25
SKU-0140,21,30
SKU-0140,22,28
SKU-0140,23,25
SKU-0140,24,33
SKU-0141,1,45
SKU-0141,2,42
SKU-0141,3,45
SKU-0141,4,41
SKU-0141,5,54
SKU-0141,6,36
SKU-0141,7,53
SKU-0141,8,40
SKU-0141,9,37
SKU-0141,10,42
SKU-0141,11,36
SKU-0141,12,46
SKU-0141,13,48
SKU-0141,14,71
SKU-0141,15,48
SKU-0141,16,49
SKU-0141,17,38
SKU-0141,18,42
SKU-0141,19,40
SKU-0141,20,44
SKU-0141,21,58
SKU-0141,22,54
SKU-0141,23,54
SKU-0141,24,56
SKU-0142,1,49
SKU-0142,2,46
SKU-0142,3,46
SKU-0142,4,51
SKU-0142,5,20
SKU-0142,6,41
SKU-0142,7,40
SKU-0142,8,32
SKU-0142,9,30
SKU-0142,10,46
SKU-0142,11,30
SKU-0142,12,38
SKU-0142,13,28
SKU-0142,14,45
SKU-0142,15,43
SKU-0142,16,41
SKU-0142,17,41
SKU-0142,18,52
SKU-0142,19,39
SKU-0142,20,31
SKU-0142,21,39
SKU-0142,22,49
SKU-0142,23,50
SKU-0142,24,45
SKU-0143,1,290
SKU-0143,2,297
SKU-0143,3,227
SKU-0143,4,254
SKU-0143,5,210
SKU-0143,6,229
SKU-0143,7,211
SKU-0143,8,184
SKU-0143,9,222
SKU-0143,10,305
SKU-0143,11,274
SKU-0143,12,236
SKU-0143,13,254
SKU-0143,14,301
SKU-0143,15,204
SKU-0143,16,251
SKU-0143,17,282
SKU-0143,18,223
SKU-0143,19,215
SKU-0143,20,205
SKU-0143,21,223
SKU-0143,22,196
SKU-0143,23,238
SKU-0143,24,272
SKU-0144,1,129
SKU-0144,2,151
SKU-0144,3,113
SKU-0144,4,125
SKU-0144,5,102
SKU-0144,6,94
SKU-0144,7,103
SKU-0144,8,110
SKU-0144,9,81
SKU-0144,10,135
SKU-0144,11,130
SKU-0144,12,114
SKU-0144,13,123
SKU-0144,14,124
SKU-0144,15,113
SKU-0144,16,83
SKU-0144,17,118
SKU-0144,18,111
SKU-0144,19,102
SKU-0144,20,112
SKU-0144,21,106
SKU-0144,22,132
SKU-0144,23,121
SKU-0144,24,125
SKU-0145,1,457
SKU-0145,2,472
SKU-0145,3,393
SKU-0145,4,422
SKU-0145,5,360
SKU-0145,6,380
SKU-0145,7,322
SKU-0145,8,394
SKU-0145,9,333
SKU-0145,10,344
SKU-0145,11,323
SKU-0145,12,373
SKU-0145,13,397
SKU-0145,14,487
SKU-0145,15,403
SKU-0145,16,353
SKU-0145,17,324
SKU-0145,18,333
SKU-0145,19,357
SKU-0145,20,331
SKU-0145,21,345
SKU-0145,22,453
SKU-0145,23,324
SKU-0145,24,439
SKU-0146,1,51
SKU-0146,2,51
SKU-0146,3,52
SKU-0146,4,64
SKU-0146,5,59
SKU-0146,6,57
SKU-0146,7,49
SKU-0146,8,49
SKU-0146,9,44
SKU-0146,10,45
SKU-0146,11,67
SKU-0146,12,65
SKU-0146,13,72
SKU-0146,14,63
SKU-0146,15,80
SKU-0146,16,71
SKU-0146,17,81
SKU-0146,18,47
SKU-0146,19,49
SKU-0146,20,78
SKU-0146,21,43
SKU-0146,22,50
SKU-0146,23,77
SKU-0146,24,55
SKU-0147,1,149
SKU-0147,2,143
SKU-0147,3,113
SKU-0147,4,102
SKU-0147,5,168
SKU-0147,6,140
SKU-0147,7,115
SKU-0147,8,120
SKU-0147,9,151
SKU-0147,10,156
SKU-0147,11,145
SKU-0147,12,187
SKU-0147,13,168
SKU-0147,14,181
SKU-0147,15,167
SKU-0147,16,174
SKU-0147,17,120
SKU-0147,18,150
SKU-0147,19,136
SKU-0147,20,110
SKU-0147,21,168
SKU-0147,22,148
SKU-0147,23,194
SKU-0147,24,149
SKU-0148,1,79
SKU-0148,2,80
SKU-0148,3,97
SKU-0148,4,96
SKU-0148,5,94
SKU-0148,6,53
SKU-0148,7,79
SKU-0148,8,86
SKU-0148,9,89
SKU-0148,10,69
SKU-0148,11,71
SKU-0148,12,88
SKU-0148,13,87
SKU-0148,14,100
SKU-0148,15,87
SKU-0148,16,86
SKU-0148,17,65
SKU-0148,18,83
SKU-0148,19,70
SKU-0148,20,79
SKU-0148,21,64
SKU-0148,22,88
SKU-0148,23,104
SKU-0148,24,73
SKU-0149,1,38
SKU-0149,2,57
SKU-0149,3,53
SKU-0149,4,24
SKU-0149,5,32
SKU-0149,6,38
SKU-0149,7,37
SKU-0149,8,39
SKU-0149,9,19
SKU-0149,10,35
SKU-0149,11,24
SKU-0149,12,34
SKU-0149,13,48
SKU-0149,14,43
SKU-0149,15,32
SKU-0149,16,20
SKU-0149,17,24
SKU-0149,18,40
SKU-0149,19,36
SKU-0149,20,40
SKU-0149,21,34
SKU-0149,22,38
SKU-0149,23,37
SKU-0149,24,49
SKU-0150,1,142
SKU-0150,2,115
SKU-0150,3,124
SKU-0150,4,118
SKU-0150,5,104
SKU-0150,6,93
SKU-0150,7,99
SKU-0150,8,117
SKU-0150,9,113
SKU-0150,10,105
SKU-0150,11,155
SKU-0150,12,119
SKU-0150,13,110
SKU-0150,14,130
SKU-0150,15,134
SKU-0150,16,91
SKU-0150,17,96
SKU-0150,18,92
SKU-0150,19,104
SKU-0150,20,100
SKU-0150,21,96
SKU-0150,22,95
SKU-0150,23,139
SKU-0150,24,119
SKU-0151,1,58
SKU-0151,2,46
SKU-0151,3,66
SKU-0151,4,48
SKU-0151,5,42
SKU-0151,6,41
SKU-0151,7,40
SKU-0151,8,65
SKU-0151,9,57
SKU-0151,10,59
SKU-0151,11,53
SKU-0151,12,58
SKU-0151,13,65
SKU-0151,14,78
SKU-0151,15,52
SKU-0151,16,61
SKU-0151,17,51
SKU-0151,18,59
SKU-0151,19,35
SKU-0151,20,43
SKU-0151,21,44
SKU-0151,22,58
SKU-0151,23,55
SKU-0151,24,61
SKU-0152,1,39
SKU-0152,2,38
SKU-0152,3,29
SKU-0152,4,30
SKU-0152,5,33
SKU-0152,6,29
SKU-0152,7,33
SKU-0152,8,27
SKU-0152,9,34
SKU-0152,10,35
SKU-0152,11,30
SKU-0152,12,43
SKU-0152,13,33
SKU-0152,14,34
SKU-0152,15,30
SKU-0152,16,38
SKU-0152,17,31
SKU-0152,18,27
SKU-0152,19,27
SKU-0152,20,38
SKU-0152,21,29
SKU-0152,22,36
SKU-0152,23,43
SKU-0152,24,32
SKU-0153,1,88
SKU-0153,2,78
SKU-0153,3,89
SKU-0153,4,72
SKU-0153,5,62
SKU-0153,6,66
SKU-0153,7,57
SKU-0153,8,61
SKU-0153,9,96
SKU-0153,10,90
SKU-0153,11,98
SKU-0153,12,89
SKU-0153,13,97
SKU-0153,14,91
SKU-0153,15,94
SKU-0153,16,88
SKU-0153,17,78
SKU-0153,18,74
SKU-0153,19,77
SKU-0153,20,75
SKU-0153,21,95
SKU-0153,22,108
SKU-0153,23,97
SKU-0153,24,63
SKU-0154,1,53
SKU-0154,2,60
SKU-0154,3,69
SKU-0154,4,64
SKU-0154,5,61
SKU-0154,6,59
SKU-0154,7,57
SKU-0154,8,58
SKU-0154,9,60
SKU-0154,10,73
SKU-0154,11,56
SKU-0154,12,74
SKU-0154,13,72
SKU-0154,14,57
SKU-0154,15,64
SKU-0154,16,53
SKU-0154,17,78
SKU-0154,18,43
SKU-0154,19,45
SKU-0154,20,48
SKU-0154,21,54
SKU-0154,22,52
SKU-0154,23,76
SKU-0154,24,66
SKU-0155,1,33
SKU-0155,2,46
SKU-0155,3,38
SKU-0155,4,39
SKU-0155,5,28
SKU-0155,6,30
SKU-0155,7,34
SKU-0155,8,24
SKU-0155,9,39
SKU-0155,10,14
SKU-0155,11,37
SKU-0155,12,53
SKU-0155,13,51
SKU-0155,14,33
SKU-0155,15,36
SKU-0155,16,22
SKU-0155,17,37
SKU-0155,18,30
SKU-0155,19,23
SKU-0155,20,21
SKU-0155,21,33
SKU-0155,22,41
SKU-0155,23,36
SKU-0155,24,49
SKU-0156,1,237
SKU-0156,2,214
SKU-0156,3,252
SKU-0156,4,148
SKU-0156,5,192
SKU-0156,6,206
SKU-0156,7,207
SKU-0156,8,196
SKU-0156,9,205
SKU-0156,10,174
SKU-0156,11,256
SKU-0156,12,247
SKU-0156,13,256
SKU-0156,14,261
SKU-0156,15,209
SKU-0156,16,196
SKU-0156,17,202
SKU-0156,18,218
SKU-0156,19,191
SKU-0156,20,215
SKU-0156,21,201
SKU-0156,22,217
SKU-0156,23,205
SKU-0156,24,272
SKU-0157,1,87
SKU-0157,2,59
SKU-0157,3,38
SKU-0157,4,90
SKU-0157,5,56
SKU-0157,6,57
SKU-0157,7,53
SKU-0157,8,63
SKU-0157,9,63
SKU-0157,10,48
SKU-0157,11,79
SKU-0157,12,69
SKU-0157,13,67
SKU-0157,14,83
SKU-0157,15,90
SKU-0157,16,59
SKU-0157,17,79
SKU-0157,18,76
SKU-0157,19,60
SKU-0157,20,67
SKU-0157,21,69
SKU-0157,22,49
SKU-0157,23,80
SKU-0157,24,90
SKU-0158,1,37
SKU-0158,2,48
SKU-0158,3,25
SKU-0158,4,28
SKU-0158,5,32
SKU-0158,6,43
SKU-0158,7,35
SKU-0158,8,23
SKU-0158,9,29
SKU-0158,10,32
SKU-0158,11,47
SKU-0158,12,35
SKU-0158,13,30
SKU-0158,14,48
SKU-0158,15,37
SKU-0158,16,45
SKU-0158,17,34
SKU-0158,18,22
SKU-0158,19,38
SKU-0158,20,27
SKU-0158,21,26
SKU-0158,22,40
SKU-0158,23,37
SKU-0158,24,46
SKU-0159,1,22
SKU-0159,2,17
SKU-0159,3,18
SKU-0159,4,19
SKU-0159,5,13
SKU-0159,6,11
SKU-0159,7,8
SKU-0159,8,17
SKU-0159,9,15
SKU-0159,10,16
SKU-0159,11,15
SKU-0159,12,25
SKU-0159,13,23
SKU-0159,14,23
SKU-0159,15,17
SKU-0159,16,16
SKU-0159,17,11
SKU-0159,18,14
SKU-0159,19,20
SKU-0159,20,15
SKU-0159,21,15
